3.446637839078903198e-02,1.856512278318405151e-01,9.199217608478099661e-02,3.735331445932388306e-02,1.483570635318756104e-01
1.835939288139343262e-01,4.284786283969879150e-01,4.044866947256799405e-01,4.722076281905174255e-02,1.642745584249496460e-01
1.924935379065573215e-03,4.387408494949340820e-02,1.052631578947368363e-01,5.763256177306175232e-02,1.817725449800491333e-01
2.637065947055816650e-01,5.135236978530883789e-01,5.220075355657846083e-01,6.672416627407073975e-02,2.036630064249038696e-01
4.791332036256790161e-02,2.188911139965057373e-01,1.344876811666778638e-01,3.754466027021408081e-02,1.643898189067840576e-01
7.569619268178939819e-02,2.751294076442718506e-01,2.829025453030840076e-01,3.242796286940574646e-02,1.439147442579269409e-01
8.447124063968658447e-02,2.906393706798553467e-01,2.623806975543891973e-01,4.124764353036880493e-02,1.460955590009689331e-01
2.182081639766693115e-01,4.671275615692138672e-01,2.291679510285171695e-01,4.160078614950180054e-02,1.621412038803100586e-01
1.748708309605717659e-04,-1.322387345135211945e-02,7.161489411695839968e-02,5.752777308225631714e-02,1.794106364250183105e-01
1.124656423926353455e-01,3.353589773178100586e-01,3.714285714285714413e-01,3.316371142864227295e-02,1.493862569332122803e-01
