5.149013996124267578e-01,7.175663113594055176e-01,6.838026926014784124e-01,2.437210828065872192e-02,1.135639175772666931e-01
4.894987642765045166e-01,6.996418833732604980e-01,6.722057995240873218e-01,2.596933022141456604e-02,1.156461089849472046e-01
5.145227909088134766e-01,7.173024415969848633e-01,6.777396297583299090e-01,2.344125322997570038e-02,1.108622401952743530e-01
5.358441472053527832e-01,7.320137619972229004e-01,6.780807500953359712e-01,2.402703277766704559e-02,1.158202588558197021e-01
4.888342618942260742e-01,6.991668343544006348e-01,6.516007488177977258e-01,2.559968829154968262e-02,1.157132983207702637e-01
5.130774974822998047e-01,7.162942886352539062e-01,6.832914570904164986e-01,2.425954118371009827e-02,1.112303957343101501e-01
5.431494712829589844e-01,7.369867563247680664e-01,7.043226864734802861e-01,2.384924143552780151e-02,1.125881075859069824e-01
5.020226836204528809e-01,7.085356116294860840e-01,6.740783180881416703e-01,2.605036087334156036e-02,1.185643523931503296e-01
4.592875242233276367e-01,6.777075529098510742e-01,6.473421824023710691e-01,2.888115867972373962e-02,1.181514337658882141e-01
5.564288496971130371e-01,7.459415793418884277e-01,6.965126811299748866e-01,2.407906949520111084e-02,1.123070195317268372e-01
