4.974793195724487305e-01,7.053221464157104492e-01,6.815147900318078156e-01,2.545507438480854034e-02,1.147700697183609009e-01
4.971130490303039551e-01,7.050624489784240723e-01,6.776794185053592878e-01,2.385608293116092682e-02,1.156899631023406982e-01
4.936303496360778809e-01,7.025883197784423828e-01,6.706374001108371674e-01,2.544668503105640411e-02,1.160649061203002930e-01
5.423386096954345703e-01,7.364364266395568848e-01,6.891990523636839505e-01,2.412045560777187347e-02,1.127449199557304382e-01
4.820341169834136963e-01,6.942867636680603027e-01,6.768301955556353944e-01,2.603066712617874146e-02,1.150508075952529907e-01
4.842920303344726562e-01,6.959109306335449219e-01,6.726759324325467526e-01,2.563791535794734955e-02,1.101051643490791321e-01
4.951570332050323486e-01,7.036739587783813477e-01,6.783430343617026237e-01,2.394891902804374695e-02,1.099193394184112549e-01
5.404647588729858398e-01,7.351630926132202148e-01,6.840939315911866991e-01,2.467416599392890930e-02,1.146669834852218628e-01
4.756841361522674561e-01,6.896985769271850586e-01,6.602617498791567563e-01,2.744367904961109161e-02,1.194524019956588745e-01
5.369839668273925781e-01,7.327919006347656250e-01,6.765846654176612684e-01,2.370660752058029175e-02,1.117620840668678284e-01
