3.181298449635505676e-02,1.783619523048400879e-01,2.001977242084036213e-01,1.029712855815887451e-01,2.585450410842895508e-01
3.989024832844734192e-02,1.997254341840744019e-01,2.197518986336791380e-01,1.029896289110183716e-01,2.647501826286315918e-01
3.888661041855812073e-02,1.971968859434127808e-01,2.016865542312578363e-01,9.659603238105773926e-02,2.558628618717193604e-01
7.959222793579101562e-02,2.821209430694580078e-01,2.732440261662467118e-01,9.905071556568145752e-02,2.618825435638427734e-01
7.434777170419692993e-02,2.726678848266601562e-01,2.589569478828431803e-01,9.539737552404403687e-02,2.545690834522247314e-01
6.504039466381072998e-02,2.550301849842071533e-01,2.660726880168062802e-01,9.231028705835342407e-02,2.456810623407363892e-01
4.586701840162277222e-02,2.141658663749694824e-01,2.123421360015502191e-01,1.014161333441734314e-01,2.638727128505706787e-01
9.753227233886718750e-02,3.123015761375427246e-01,2.946995231755324962e-01,9.781750291585922241e-02,2.568285465240478516e-01
9.583656489849090576e-02,3.095748126506805420e-01,2.964364139589026892e-01,8.256504684686660767e-02,2.362443059682846069e-01
7.875009626150131226e-02,2.806244790554046631e-01,2.770073790197112862e-01,9.685499966144561768e-02,2.586705088615417480e-01
