4.273801110684871674e-03,-6.537431478500366211e-02,1.256594157859121895e-02,8.119439333677291870e-02,2.270216494798660278e-01
5.948127061128616333e-02,2.438878268003463745e-01,2.266635435958676004e-01,9.050742536783218384e-02,2.321081608533859253e-01
1.101844757795333862e-01,3.319404721260070801e-01,3.455106763447212681e-01,9.464278817176818848e-02,2.777224481105804443e-01
1.166350841522216797e-01,3.415187895298004150e-01,3.931005874963063862e-01,8.299493044614791870e-02,2.453825920820236206e-01
3.820645436644554138e-02,1.954647153615951538e-01,2.275960170697012286e-01,1.015287190675735474e-01,2.663297355175018311e-01
2.047986909747123718e-02,1.431078910827636719e-01,1.501985658497648479e-01,9.091135859489440918e-02,2.508199214935302734e-01
2.347791567444801331e-02,1.532250493764877319e-01,1.818289965109707307e-01,1.180448383092880249e-01,2.910153567790985107e-01
1.023342013359069824e-01,3.198971748352050781e-01,3.354869308246523629e-01,8.839526772499084473e-02,2.610723674297332764e-01
9.472544491291046143e-02,3.077749907970428467e-01,3.071447688822606659e-01,9.398829936981201172e-02,2.564524114131927490e-01
2.694682776927947998e-01,5.191033482551574707e-01,3.256668642560758831e-01,6.293538212776184082e-02,1.924413144588470459e-01
