7.518228888511657715e-02,2.741938829421997070e-01,2.832854594452041130e-01,9.440717101097106934e-02,2.488664984703063965e-01
4.369833320379257202e-02,2.090414613485336304e-01,2.099851107593252997e-01,1.013097837567329407e-01,2.624404728412628174e-01
5.220026895403862000e-02,2.284737825393676758e-01,2.489796484817219657e-01,9.932825714349746704e-02,2.583166658878326416e-01
7.099157571792602539e-02,2.664424479007720947e-01,2.723192756024515049e-01,9.412811696529388428e-02,2.509436309337615967e-01
4.308040812611579895e-02,2.075581997632980347e-01,2.296621243432892256e-01,9.969317167997360229e-02,2.589050829410552979e-01
4.960719868540763855e-02,2.227267324924468994e-01,2.329137946332492382e-01,9.689651429653167725e-02,2.547525763511657715e-01
3.106153011322021484e-02,1.762428134679794312e-01,1.952483642037505240e-01,1.052942276000976562e-01,2.674087285995483398e-01
4.976589232683181763e-02,2.230827063322067261e-01,2.238733411226583314e-01,9.354373812675476074e-02,2.499399632215499878e-01
4.646227508783340454e-02,2.155510932207107544e-01,2.405875750013802827e-01,1.011857092380523682e-01,2.595031261444091797e-01
5.925162136554718018e-02,2.434165626764297485e-01,2.308574589818527256e-01,9.716981649398803711e-02,2.542434334754943848e-01
