6.870611310005187988e-01,8.288915157318115234e-01,8.302973395247298383e-01,2.912486344575881958e-02,1.300844401121139526e-01
6.835982203483581543e-01,8.267999887466430664e-01,8.280496583552627854e-01,3.027035482227802277e-02,1.326724886894226074e-01
6.734741926193237305e-01,8.206547498703002930e-01,8.201762078531740219e-01,3.144987300038337708e-02,1.366703957319259644e-01
6.722513437271118164e-01,8.199093341827392578e-01,8.203885806876585196e-01,3.065123967826366425e-02,1.340770870447158813e-01
6.803999543190002441e-01,8.248636126518249512e-01,8.258544537836250976e-01,3.035077638924121857e-02,1.332888454198837280e-01
6.436351537704467773e-01,8.022687435150146484e-01,8.028669381244427639e-01,3.270297497510910034e-02,1.390416324138641357e-01
6.821235418319702148e-01,8.259077072143554688e-01,8.267062158299782748e-01,2.996281534433364868e-02,1.326601803302764893e-01
6.838379502296447754e-01,8.269449472427368164e-01,8.273471488636563453e-01,2.994404919445514679e-02,1.332315057516098022e-01
6.710500121116638184e-01,8.191764354705810547e-01,8.198396086149859485e-01,3.121443092823028564e-02,1.332097053527832031e-01
6.750845909118652344e-01,8.216353058815002441e-01,8.227618014440708505e-01,3.171839192509651184e-02,1.340125799179077148e-01
