7.019369304180145264e-02,2.649409174919128418e-01,2.520493502370123040e-01,4.744052886962890625e-02,1.658938229084014893e-01
9.813638031482696533e-02,3.132672607898712158e-01,2.758755199789028612e-01,4.506136849522590637e-02,1.623183339834213257e-01
7.333818823099136353e-02,2.708102464675903320e-01,2.505791337238413297e-01,4.692118987441062927e-02,1.647873520851135254e-01
9.306853264570236206e-02,3.050713539123535156e-01,2.782313187637666108e-01,4.764644801616668701e-02,1.653031855821609497e-01
8.192679286003112793e-02,2.862285673618316650e-01,2.716410484738375763e-01,4.576069489121437073e-02,1.641146242618560791e-01
7.319957017898559570e-02,2.705541849136352539e-01,2.464935115177426528e-01,4.737780988216400146e-02,1.634321212768554688e-01
8.670372515916824341e-02,2.944549620151519775e-01,2.768228411431799540e-01,4.671647399663925171e-02,1.666961908340454102e-01
7.276305556297302246e-02,2.697462737560272217e-01,2.325261110687086852e-01,5.473919957876205444e-02,1.757515221834182739e-01
6.570330262184143066e-02,2.563265562057495117e-01,2.368098871958514984e-01,4.945611581206321716e-02,1.694929003715515137e-01
1.003490015864372253e-01,3.167791068553924561e-01,2.816840509737070231e-01,4.757288843393325806e-02,1.669758111238479614e-01
