7.488398998975753784e-02,2.736493945121765137e-01,2.416617841069954864e-01,4.786644503474235535e-02,1.655578762292861938e-01
9.371969848871231079e-02,3.061367273330688477e-01,2.345589639851900776e-01,4.608211666345596313e-02,1.683696955442428589e-01
1.086023971438407898e-01,3.295487761497497559e-01,2.817641724883526155e-01,4.746709018945693970e-02,1.628295481204986572e-01
9.091815352439880371e-02,3.015263676643371582e-01,2.605789783377163715e-01,5.004430562257766724e-02,1.659288406372070312e-01
9.365164488554000854e-02,3.060255646705627441e-01,3.039440880767498854e-01,4.605216532945632935e-02,1.618738472461700439e-01
7.115017622709274292e-02,2.667399048805236816e-01,2.304380391676740525e-01,4.801108315587043762e-02,1.684779375791549683e-01
9.605285525321960449e-02,3.099239468574523926e-01,2.687906466629030877e-01,4.935343191027641296e-02,1.701730191707611084e-01
8.688158541917800903e-02,2.947568297386169434e-01,2.651730060341783712e-01,4.947269335389137268e-02,1.695570200681686401e-01
9.123288840055465698e-02,3.020478188991546631e-01,2.655520124285833394e-01,4.825007170438766479e-02,1.625415980815887451e-01
7.464029639959335327e-02,2.732037603855133057e-01,2.568992164661044741e-01,4.508262872695922852e-02,1.606246829032897949e-01
