6.383883953094482422e-01,7.989920973777770996e-01,7.990967553569455761e-01,3.335689380764961243e-02,1.378624588251113892e-01
6.443284153938293457e-01,8.027006983757019043e-01,8.029471928827789373e-01,3.442434594035148621e-02,1.426369398832321167e-01
6.237683892250061035e-01,7.897900938987731934e-01,7.891550544311141113e-01,3.537699207663536072e-02,1.447198987007141113e-01
6.605837345123291016e-01,8.127630352973937988e-01,8.151713023972624317e-01,3.351745381951332092e-02,1.411602795124053955e-01
6.604972481727600098e-01,8.127098083496093750e-01,8.141101383133491076e-01,3.168785199522972107e-02,1.339204758405685425e-01
5.995720028877258301e-01,7.743203639984130859e-01,7.781443162352288390e-01,3.757077455520629883e-02,1.475068330764770508e-01
6.463415622711181641e-01,8.039537072181701660e-01,8.061233377099275010e-01,3.309931606054306030e-02,1.390448659658432007e-01
6.794059872627258301e-01,8.242608904838562012e-01,8.237567157212671853e-01,3.021636977791786194e-02,1.320454329252243042e-01
6.528684496879577637e-01,8.080027699470520020e-01,8.073630385514928287e-01,3.218203037977218628e-02,1.372145265340805054e-01
6.550473570823669434e-01,8.093499541282653809e-01,8.100846458921275861e-01,3.251060470938682556e-02,1.372012645006179810e-01
