8.544651418924331665e-02,2.923123538494110107e-01,2.992994476081577426e-01,9.150914102792739868e-02,2.478175759315490723e-01
7.880073785781860352e-02,2.807146906852722168e-01,2.789840784675388652e-01,9.331963956356048584e-02,2.501080334186553955e-01
7.779463380575180054e-02,2.789168953895568848e-01,2.836278756036501036e-01,9.370680153369903564e-02,2.525550425052642822e-01
8.685033768415451050e-02,2.947038114070892334e-01,3.027870118034868274e-01,9.251500666141510010e-02,2.508587837219238281e-01
8.319894969463348389e-02,2.884422838687896729e-01,2.926418029355088435e-01,9.351089596748352051e-02,2.509413957595825195e-01
5.620012059807777405e-02,2.370656430721282959e-01,2.372442609779328859e-01,9.615542739629745483e-02,2.553255856037139893e-01
7.802582532167434692e-02,2.793310284614562988e-01,2.849082834148238264e-01,9.264225512742996216e-02,2.505126595497131348e-01
4.654977098107337952e-02,2.157539576292037964e-01,2.192323671655029005e-01,1.017827093601226807e-01,2.605593204498291016e-01
5.370553955435752869e-02,2.317445576190948486e-01,2.353070222942526546e-01,9.911206364631652832e-02,2.595168650150299072e-01
5.701567977666854858e-02,2.387795597314834595e-01,2.381874218712589641e-01,1.003757566213607788e-01,2.598007023334503174e-01
