3.261614143848419189e-01,5.711054205894470215e-01,5.592457394319810815e-01,7.377558201551437378e-02,1.926223337650299072e-01
3.068113625049591064e-01,5.539055466651916504e-01,5.426403516227600310e-01,6.400007009506225586e-02,2.035983502864837646e-01
5.244304537773132324e-01,7.241756916046142578e-01,7.014403426464552727e-01,3.880958259105682373e-02,1.630218923091888428e-01
2.634534537792205811e-01,5.132771730422973633e-01,4.960839002812402199e-01,8.497840166091918945e-02,2.339561879634857178e-01
3.974540531635284424e-01,6.304395794868469238e-01,6.333886827364102468e-01,5.835992470383644104e-02,2.020309865474700928e-01
4.361626207828521729e-01,6.604260802268981934e-01,6.923812139331950721e-01,5.479249358177185059e-02,1.796643435955047607e-01
4.793080389499664307e-01,6.923207640647888184e-01,6.734271255040827908e-01,4.789425805211067200e-02,1.740458458662033081e-01
4.734687805175781250e-01,6.880906820297241211e-01,7.185202952794169651e-01,5.297701433300971985e-02,1.979903131723403931e-01
2.901013493537902832e-01,5.386105775833129883e-01,5.268652332040000275e-01,7.859517633914947510e-02,2.196525633335113525e-01
1.693959534168243408e-01,4.115774035453796387e-01,4.529286349781143084e-01,6.174803897738456726e-02,1.968516856431961060e-01
