6.025048494338989258e-01,7.762118577957153320e-01,7.720856172006475004e-01,4.120279103517532349e-02,1.610587388277053833e-01
5.647243261337280273e-01,7.514814138412475586e-01,7.601449220415168462e-01,4.267066344618797302e-02,1.577827036380767822e-01
4.755866229534149170e-01,6.896278858184814453e-01,6.918300544504535354e-01,5.066401883959770203e-02,1.727306395769119263e-01
6.024100184440612793e-01,7.761507630348205566e-01,7.817364373975900227e-01,3.742648661136627197e-02,1.479615271091461182e-01
5.313922762870788574e-01,7.289665937423706055e-01,7.285114918896216096e-01,3.972226008772850037e-02,1.547454893589019775e-01
6.212378740310668945e-01,7.881864309310913086e-01,7.915282857946027706e-01,3.877358138561248779e-02,1.511990576982498169e-01
6.371955871582031250e-01,7.982453107833862305e-01,8.038637508927436448e-01,3.766794130206108093e-02,1.503607481718063354e-01
5.985907316207885742e-01,7.736864686012268066e-01,7.767441414337219463e-01,4.199467971920967102e-02,1.594717800617218018e-01
6.351846456527709961e-01,7.969847321510314941e-01,8.022317746900882174e-01,3.585306555032730103e-02,1.490352451801300049e-01
6.311626434326171875e-01,7.944574356079101562e-01,7.953040815151504184e-01,3.796854615211486816e-02,1.545494198799133301e-01
