3.317543566226959229e-01,5.759811997413635254e-01,5.696751136291765549e-01,3.432243317365646362e-02,1.351349800825119019e-01
2.730169892311096191e-01,5.225102901458740234e-01,4.568135234015917590e-01,3.840284422039985657e-02,1.525934785604476929e-01
2.234881818294525146e-01,4.727453589439392090e-01,4.217416461252210813e-01,4.087558388710021973e-02,1.498348563909530640e-01
4.760480821132659912e-01,6.899623870849609375e-01,6.661159404767029724e-01,2.904897183179855347e-02,1.278839558362960815e-01
2.552330195903778076e-01,5.052059292793273926e-01,5.574630474346441433e-01,3.451323881745338440e-02,1.389980167150497437e-01
2.460158169269561768e-01,4.959998130798339844e-01,4.425434026459874048e-01,4.503681510686874390e-02,1.527353823184967041e-01
4.087056815624237061e-01,6.393009424209594727e-01,6.400317970325770656e-01,2.971877716481685638e-02,1.194892898201942444e-01
3.561172783374786377e-01,5.967556238174438477e-01,5.822772265172573292e-01,3.243133425712585449e-02,1.343258023262023926e-01
1.906812340021133423e-01,4.366706311702728271e-01,4.676808427674750690e-01,4.002076014876365662e-02,1.438474506139755249e-01
2.715290486812591553e-01,5.210844874382019043e-01,5.127519285233287372e-01,3.345452249050140381e-02,1.361469775438308716e-01
