4.212998785078525543e-03,6.490761786699295044e-02,2.373581011351909298e-02,1.078596413135528564e-01,2.462636679410934448e-01
7.304553873836994171e-03,8.546668291091918945e-02,3.510583844187422503e-02,2.594024129211902618e-02,1.406745612621307373e-01
2.789731661323457956e-04,1.670248992741107941e-02,-1.858544388099223760e-02,5.779816582798957825e-02,1.942277997732162476e-01
1.596726065145048779e-06,-1.263616257347166538e-03,9.391124871001031715e-02,6.095945835113525391e-02,2.124578803777694702e-01
4.687836021184921265e-02,2.165141105651855469e-01,2.117769725092574773e-01,3.703435882925987244e-02,1.460686475038528442e-01
3.030304014682769775e-01,-5.504819750785827637e-01,-4.532783257641995744e-01,4.297938570380210876e-02,1.817088723182678223e-01
2.409331053495407104e-01,4.908493757247924805e-01,4.078472407217740847e-01,4.791488498449325562e-02,1.845035105943679810e-01
3.317588241770863533e-03,5.759850889444351196e-02,-6.195147960330744420e-03,5.143273621797561646e-02,1.836555153131484985e-01
1.226398628205060959e-03,-3.501997515559196472e-02,-9.184726522187822151e-02,5.608039349317550659e-02,2.003770768642425537e-01
3.617675276473164558e-03,-6.014711409807205200e-02,2.239422084623322873e-01,6.965111196041107178e-02,1.743842661380767822e-01
