4.199976325035095215e-01,6.480722427368164062e-01,6.007879871168385622e-01,3.269642964005470276e-02,1.265006959438323975e-01
4.461592435836791992e-01,6.679515242576599121e-01,5.902579046357311343e-01,2.968271635472774506e-02,1.267970353364944458e-01
3.209441304206848145e-01,5.665193200111389160e-01,5.635873291084083636e-01,3.478275984525680542e-02,1.321186125278472900e-01
4.839145541191101074e-01,6.956396698951721191e-01,6.381249951821844624e-01,3.448785468935966492e-02,1.339579075574874878e-01
2.379789650440216064e-01,4.878308773040771484e-01,5.110541075542319733e-01,3.871426731348037720e-02,1.408756226301193237e-01
4.174186885356903076e-01,6.460794806480407715e-01,6.347892884850276918e-01,3.347747772932052612e-02,1.302655190229415894e-01
4.232021272182464600e-01,6.505398750305175781e-01,6.040280938307598380e-01,3.518776968121528625e-02,1.385723054409027100e-01
4.505009353160858154e-01,6.711936593055725098e-01,6.452951246206138913e-01,3.302137181162834167e-02,1.279167979955673218e-01
3.754450380802154541e-01,6.127356886863708496e-01,6.454937462782056601e-01,3.838277980685234070e-02,1.369002759456634521e-01
3.686447441577911377e-01,6.071612238883972168e-01,6.127738294737861136e-01,3.589607402682304382e-02,1.302081793546676636e-01
